user_id,age,city,occupation,acquisition_source,membership,signup_date,churned,days_since_last_order
U06959,47,Bangalore,Working Professional,Google Ads,Free,2025-05-19,Yes,42
U06960,30,Chennai,Family,Organic,Free,2024-01-01,No,19
U06961,30,Chennai,Student,Organic,Premium,2024-06-07,No,28
U06962,19,Pune,Working Professional,Organic,Free,2025-05-23,Yes,93
U06963,22,Mumbai,Student,Influencer,Premium,2025-04-27,No,27
U06964,34,Delhi,Working Professional,Instagram Ads,Premium,2024-08-03,No,4
U06965,23,Bangalore,Family,Referral,Free,2024-07-13,No,6
U06966,19,Mumbai,Family,Google Ads,Free,2024-11-07,Yes,91
U06967,21,Pune,Working Professional,Instagram Ads,Free,2025-02-06,No,24
U06968,39,Delhi,Working Professional,Organic,Free,2024-01-04,No,11
U06969,43,Delhi,Family,Instagram Ads,Premium,2025-06-25,No,19
U06970,28,Hyderabad,Working Professional,Instagram Ads,Free,2024-04-15,Yes,32
U06971,25,Delhi,Student,Influencer,Free,2024-05-01,No,27
U06972,29,Mumbai,Working Professional,Organic,Free,2025-12-08,No,22
U06973,25,Mumbai,Family,Organic,Free,2025-12-15,No,7
U06974,28,Bangalore,Family,Google Ads,Free,2024-09-23,No,3
U06975,39,Delhi,Working Professional,Google Ads,Free,2024-08-28,No,25
U06976,37,Pune,Family,Google Ads,Free,2024-02-22,No,5
U06977,25,Mumbai,Student,Google Ads,Free,2024-05-03,Yes,89
U06978,46,Chennai,Student,Instagram Ads,Free,2024-03-28,No,21
U06979,25,Mumbai,Family,Instagram Ads,Free,2024-11-05,Yes,37
U06980,43,Delhi,Student,Google Ads,Premium,2025-07-10,No,19
U06981,47,Delhi,Student,Google Ads,Premium,2025-07-29,No,18
U06982,34,Delhi,Working Professional,Google Ads,Free,2025-11-28,No,3
U06983,49,Bangalore,Working Professional,Referral,Premium,2024-01-13,No,5
U06984,37,Delhi,Working Professional,Google Ads,Free,2024-07-27,No,7
U06985,37,Mumbai,Student,Referral,Free,2025-03-10,No,7
U06986,40,Bangalore,Family,Google Ads,Free,2024-02-21,No,3
U06987,33,Delhi,Family,Organic,Free,2024-04-16,No,26
U06988,31,Delhi,Working Professional,Influencer,Premium,2025-06-04,No,9
U06989,47,Hyderabad,Working Professional,Instagram Ads,Free,2025-09-15,No,8
U06990,28,Chennai,Working Professional,Organic,Premium,2024-04-29,No,21
U06991,24,Delhi,Working Professional,Influencer,Free,2024-03-07,No,18
U06992,33,Delhi,Working Professional,Referral,Free,2024-03-22,Yes,112
U06993,30,Chennai,Working Professional,Instagram Ads,Free,2025-12-14,No,10
U06994,44,Delhi,Student,Referral,Premium,2025-11-27,Yes,75
U06995,32,Chennai,Student,Referral,Free,2025-10-30,No,8
U06996,41,Delhi,Working Professional,Instagram Ads,Premium,2025-09-19,No,8
U06997,33,Pune,Working Professional,Influencer,Free,2024-04-23,Yes,60
U06998,44,Mumbai,Working Professional,Instagram Ads,Free,2025-10-06,Yes,75
U06999,38,Chennai,Working Professional,Google Ads,Premium,2025-09-14,No,4
U07000,40,Mumbai,Working Professional,Referral,Free,2025-03-29,Yes,73
U07001,41,Bangalore,Working Professional,Google Ads,Free,2024-08-19,No,19
U07002,49,Delhi,Student,Instagram Ads,Free,2025-07-24,No,1
U07003,48,Delhi,Working Professional,Instagram Ads,Free,2025-07-15,No,4
U07004,26,Hyderabad,Working Professional,Influencer,Free,2024-11-11,No,11
U07005,20,Bangalore,Working Professional,Referral,Free,2025-04-19,No,6
U07006,36,Chennai,Working Professional,Organic,Free,2025-01-05,Yes,86
U07007,37,Mumbai,Working Professional,Instagram Ads,Free,2025-09-06,No,5
U07008,22,Pune,Family,Organic,Free,2025-10-25,No,14
U07009,27,Mumbai,Working Professional,Referral,Free,2025-06-16,No,17
U07010,34,Chennai,Working Professional,Google Ads,Free,2024-09-14,No,4
U07011,32,Chennai,Family,Referral,Free,2025-12-23,No,15
U07012,48,Mumbai,Working Professional,Influencer,Free,2025-03-04,No,6
U07013,40,Pune,Working Professional,Organic,Free,2025-05-14,No,13
U07014,42,Pune,Student,Organic,Free,2025-08-16,No,12
U07015,25,Delhi,Working Professional,Google Ads,Premium,2024-01-10,No,10
U07016,32,Bangalore,Working Professional,Google Ads,Free,2025-11-07,Yes,66
U07017,48,Delhi,Working Professional,Instagram Ads,Free,2025-10-24,No,22
U07018,38,Pune,Working Professional,Referral,Free,2025-11-15,Yes,69
U07019,47,Delhi,Family,Influencer,Free,2025-02-28,No,16
U07020,31,Delhi,Student,Instagram Ads,Free,2025-07-30,No,8
U07021,37,Mumbai,Working Professional,Referral,Free,2025-05-26,Yes,79
U07022,45,Bangalore,Working Professional,Google Ads,Free,2024-11-12,No,14
U07023,24,Pune,Working Professional,Influencer,Free,2025-09-21,Yes,107
U07024,38,Chennai,Family,Google Ads,Premium,2024-05-13,No,4
U07025,40,Mumbai,Student,Google Ads,Free,2024-01-18,Yes,55
U07026,29,Delhi,Student,Organic,Free,2024-12-12,No,3
U07027,34,Hyderabad,Working Professional,Referral,Free,2025-01-02,Yes,37
U07028,34,Bangalore,Working Professional,Instagram Ads,Free,2024-06-16,No,10
U07029,49,Mumbai,Working Professional,Organic,Premium,2024-01-17,No,14
U07030,27,Mumbai,Family,Referral,Free,2025-06-05,Yes,89
U07031,47,Bangalore,Student,Referral,Premium,2025-05-21,No,6
U07032,46,Mumbai,Working Professional,Referral,Free,2025-04-18,Yes,39
U07033,36,Hyderabad,Working Professional,Influencer,Free,2025-06-26,No,12
U07034,31,Bangalore,Family,Organic,Premium,2025-12-27,No,28
U07035,28,Pune,Family,Instagram Ads,Free,2024-11-01,Yes,104
U07036,19,Bangalore,Working Professional,Organic,Free,2025-01-13,No,10
U07037,35,Delhi,Working Professional,Google Ads,Free,2024-12-05,No,12
U07038,24,Pune,Student,Referral,Free,2024-05-30,No,17
U07039,29,Bangalore,Working Professional,Google Ads,Free,2024-02-14,No,23
U07040,43,Delhi,Working Professional,Organic,Free,2024-07-25,Yes,47
U07041,19,Bangalore,Working Professional,Instagram Ads,Free,2025-02-25,No,7
U07042,44,Mumbai,Working Professional,Google Ads,Free,2024-05-18,No,10
U07043,37,Pune,Working Professional,Google Ads,Free,2025-01-26,No,1
U07044,35,Mumbai,Working Professional,Influencer,Premium,2025-01-18,No,19
U07045,23,Hyderabad,Working Professional,Organic,Free,2025-12-26,No,26
U07046,41,Delhi,Student,Google Ads,Free,2025-11-04,No,22
U07047,27,Mumbai,Student,Organic,Free,2025-03-24,Yes,104
U07048,49,Chennai,Student,Instagram Ads,Premium,2024-07-21,No,5
U07049,37,Pune,Family,Google Ads,Premium,2024-01-10,No,25
U07050,32,Delhi,Student,Instagram Ads,Free,2024-12-15,Yes,117
U07051,22,Delhi,Family,Google Ads,Premium,2024-03-16,No,25
U07052,37,Mumbai,Student,Referral,Free,2024-08-04,Yes,81
U07053,20,Bangalore,Working Professional,Influencer,Free,2024-10-18,Yes,77
U07054,22,Hyderabad,Family,Influencer,Free,2024-01-04,No,22
U07055,47,Hyderabad,Working Professional,Influencer,Premium,2025-01-12,No,15
U07056,42,Bangalore,Student,Instagram Ads,Free,2025-10-22,Yes,90
U07057,25,Pune,Student,Organic,Free,2025-12-01,No,23
U07058,25,Mumbai,Family,Influencer,Premium,2025-08-28,No,18
U07059,25,Delhi,Working Professional,Google Ads,Free,2024-02-07,No,13
U07060,29,Bangalore,Working Professional,Google Ads,Free,2025-08-10,No,2
U07061,41,Chennai,Working Professional,Referral,Free,2024-10-21,No,8
U07062,40,Hyderabad,Working Professional,Instagram Ads,Premium,2024-03-29,Yes,79
U07063,25,Bangalore,Student,Google Ads,Premium,2024-10-01,No,24
U07064,28,Bangalore,Working Professional,Google Ads,Free,2025-05-28,No,5
U07065,31,Chennai,Working Professional,Referral,Free,2024-05-29,No,22
U07066,49,Mumbai,Student,Referral,Free,2025-08-28,No,27
U07067,25,Mumbai,Working Professional,Organic,Premium,2024-11-08,No,23
U07068,46,Chennai,Family,Organic,Free,2024-04-09,No,15
U07069,47,Pune,Family,Organic,Free,2024-09-15,No,25
U07070,41,Mumbai,Student,Google Ads,Free,2024-10-05,No,13
U07071,45,Mumbai,Student,Referral,Free,2024-01-04,No,23
U07072,27,Mumbai,Family,Instagram Ads,Free,2025-02-15,Yes,93
U07073,24,Delhi,Student,Organic,Premium,2025-08-12,No,21
U07074,45,Chennai,Student,Influencer,Free,2025-12-10,No,17
U07075,34,Mumbai,Family,Google Ads,Premium,2024-11-21,No,4
U07076,21,Pune,Student,Instagram Ads,Free,2025-11-07,Yes,119
U07077,46,Delhi,Working Professional,Google Ads,Free,2025-06-02,Yes,104
U07078,30,Bangalore,Working Professional,Organic,Free,2024-01-01,No,9
U07079,49,Delhi,Family,Google Ads,Free,2025-08-22,No,2
U07080,21,Hyderabad,Student,Organic,Premium,2025-02-21,No,17
U07081,22,Bangalore,Family,Google Ads,Premium,2024-06-28,Yes,30
U07082,43,Bangalore,Working Professional,Organic,Free,2024-01-10,Yes,78
U07083,39,Delhi,Working Professional,Referral,Free,2025-01-09,Yes,38
U07084,21,Delhi,Student,Referral,Free,2025-10-07,Yes,69
U07085,48,Delhi,Student,Referral,Free,2025-03-27,No,27
U07086,35,Mumbai,Working Professional,Referral,Free,2024-04-19,Yes,37
U07087,49,Bangalore,Working Professional,Referral,Premium,2024-05-04,No,6
U07088,23,Bangalore,Family,Influencer,Premium,2025-03-07,No,26
U07089,48,Bangalore,Working Professional,Google Ads,Premium,2025-12-19,No,2
U07090,41,Bangalore,Working Professional,Referral,Free,2024-10-27,No,2
U07091,48,Delhi,Working Professional,Influencer,Free,2025-10-13,No,6
U07092,41,Delhi,Working Professional,Influencer,Free,2024-04-12,Yes,97
U07093,40,Delhi,Working Professional,Google Ads,Free,2025-09-14,Yes,106
U07094,39,Pune,Student,Google Ads,Free,2024-03-10,Yes,104
U07095,19,Bangalore,Family,Organic,Free,2024-04-19,No,20
U07096,48,Delhi,Working Professional,Organic,Free,2024-08-11,No,2
U07097,40,Delhi,Working Professional,Referral,Free,2024-08-11,Yes,107
U07098,28,Pune,Working Professional,Instagram Ads,Free,2025-09-22,No,4
U07099,45,Hyderabad,Working Professional,Organic,Free,2024-08-01,No,11
U07100,31,Bangalore,Student,Instagram Ads,Premium,2025-07-01,No,10
U07101,49,Mumbai,Student,Organic,Free,2024-12-08,Yes,115
U07102,47,Delhi,Family,Influencer,Free,2024-12-22,No,7
U07103,22,Chennai,Student,Influencer,Free,2025-03-14,Yes,69
U07104,49,Hyderabad,Working Professional,Influencer,Premium,2024-09-12,No,22
U07105,23,Mumbai,Student,Instagram Ads,Premium,2025-10-28,No,5
U07106,27,Pune,Working Professional,Referral,Premium,2025-04-26,No,7
U07107,25,Hyderabad,Student,Organic,Premium,2025-02-07,No,11
U07108,49,Mumbai,Working Professional,Organic,Free,2024-02-11,Yes,113
U07109,31,Mumbai,Working Professional,Instagram Ads,Premium,2025-01-22,No,3
U07110,41,Delhi,Student,Influencer,Free,2024-01-29,No,27
U07111,20,Delhi,Working Professional,Referral,Free,2025-11-25,No,13
U07112,29,Hyderabad,Family,Organic,Free,2024-07-21,No,28
U07113,33,Delhi,Working Professional,Referral,Premium,2025-07-14,Yes,62
U07114,45,Pune,Family,Referral,Free,2024-11-22,No,5
U07115,47,Chennai,Family,Google Ads,Premium,2024-02-23,No,14
U07116,40,Delhi,Family,Referral,Premium,2025-05-04,No,20
U07117,34,Mumbai,Family,Google Ads,Free,2025-02-20,No,5
U07118,18,Pune,Student,Instagram Ads,Free,2024-12-25,No,17
U07119,40,Hyderabad,Family,Influencer,Premium,2025-07-02,No,14
U07120,48,Hyderabad,Family,Google Ads,Free,2024-07-23,No,16
U07121,48,Mumbai,Family,Referral,Premium,2024-10-06,No,20
U07122,27,Mumbai,Student,Influencer,Free,2024-02-24,No,6
U07123,42,Bangalore,Family,Referral,Free,2024-08-10,Yes,39
U07124,40,Chennai,Working Professional,Referral,Free,2024-04-17,No,24
U07125,27,Mumbai,Working Professional,Google Ads,Premium,2025-12-18,No,5
U07126,38,Chennai,Student,Instagram Ads,Free,2025-11-14,No,18
U07127,41,Delhi,Student,Referral,Free,2025-08-24,No,18
U07128,19,Chennai,Family,Google Ads,Premium,2025-05-23,No,15
U07129,26,Bangalore,Working Professional,Referral,Free,2024-01-06,No,19
U07130,39,Mumbai,Working Professional,Influencer,Free,2025-05-21,Yes,94
U07131,30,Bangalore,Family,Instagram Ads,Free,2024-06-19,No,6
U07132,42,Delhi,Student,Referral,Free,2024-09-24,No,21
U07133,33,Delhi,Working Professional,Instagram Ads,Premium,2024-07-11,Yes,78
U07134,35,Delhi,Working Professional,Instagram Ads,Free,2024-06-28,Yes,45
U07135,36,Delhi,Student,Influencer,Free,2024-03-10,No,9
U07136,29,Mumbai,Student,Influencer,Premium,2024-01-30,No,27
U07137,25,Hyderabad,Student,Organic,Free,2024-04-28,Yes,113
U07138,34,Bangalore,Student,Instagram Ads,Free,2025-12-17,Yes,33
U07139,32,Delhi,Working Professional,Referral,Free,2025-05-24,Yes,92
U07140,27,Pune,Family,Influencer,Free,2025-04-04,No,17
U07141,32,Bangalore,Working Professional,Referral,Free,2025-09-29,Yes,109
U07142,32,Chennai,Student,Instagram Ads,Premium,2025-04-02,No,14
U07143,48,Bangalore,Student,Influencer,Premium,2025-07-20,No,27
U07144,40,Delhi,Family,Organic,Free,2024-02-08,No,8
U07145,24,Mumbai,Family,Instagram Ads,Free,2024-09-18,No,9
U07146,30,Bangalore,Student,Referral,Free,2024-07-02,Yes,34
U07147,34,Delhi,Student,Organic,Free,2025-06-03,Yes,71
U07148,49,Delhi,Working Professional,Instagram Ads,Free,2025-06-11,No,24
U07149,26,Delhi,Working Professional,Influencer,Free,2025-01-20,No,8
U07150,25,Delhi,Working Professional,Instagram Ads,Premium,2025-07-29,No,25
U07151,37,Mumbai,Working Professional,Google Ads,Free,2024-09-09,No,22
U07152,43,Mumbai,Working Professional,Referral,Free,2024-01-11,No,27
U07153,44,Delhi,Family,Influencer,Free,2025-08-22,No,9
U07154,38,Bangalore,Student,Influencer,Premium,2024-07-29,No,13
U07155,35,Bangalore,Family,Google Ads,Free,2025-05-30,Yes,99
U07156,30,Mumbai,Working Professional,Organic,Free,2025-10-04,Yes,62
U07157,33,Delhi,Working Professional,Influencer,Premium,2024-12-25,No,24
U07158,26,Delhi,Working Professional,Organic,Free,2024-03-08,No,13
U07159,48,Mumbai,Working Professional,Organic,Free,2025-03-02,No,27
U07160,29,Delhi,Working Professional,Organic,Free,2024-01-09,No,5
U07161,29,Mumbai,Working Professional,Instagram Ads,Free,2025-06-20,No,15
U07162,23,Bangalore,Student,Google Ads,Premium,2025-07-30,No,20
U07163,36,Bangalore,Working Professional,Referral,Free,2025-09-07,Yes,96
U07164,45,Delhi,Working Professional,Google Ads,Premium,2024-03-06,No,22
U07165,24,Mumbai,Student,Influencer,Free,2025-11-25,No,12
U07166,42,Bangalore,Family,Google Ads,Premium,2024-06-21,No,20
U07167,20,Pune,Student,Referral,Free,2024-01-22,No,16
U07168,33,Hyderabad,Working Professional,Instagram Ads,Premium,2024-02-11,No,2
U07169,35,Bangalore,Student,Influencer,Premium,2024-07-22,No,10
U07170,33,Mumbai,Working Professional,Instagram Ads,Free,2024-06-03,No,9
U07171,40,Mumbai,Student,Influencer,Free,2025-06-06,No,20
U07172,24,Pune,Working Professional,Referral,Free,2025-04-06,No,3
U07173,21,Delhi,Student,Instagram Ads,Premium,2024-03-18,No,11
U07174,44,Chennai,Student,Referral,Free,2024-04-13,No,28
U07175,42,Bangalore,Working Professional,Referral,Free,2024-10-04,Yes,106
U07176,49,Hyderabad,Working Professional,Google Ads,Free,2025-10-10,No,13
U07177,47,Delhi,Student,Influencer,Free,2025-12-19,Yes,63
U07178,25,Bangalore,Student,Organic,Premium,2024-02-26,No,2
U07179,30,Mumbai,Family,Organic,Premium,2024-12-04,Yes,40
U07180,30,Delhi,Student,Instagram Ads,Free,2024-09-30,No,8
U07181,34,Delhi,Family,Referral,Free,2025-11-10,No,25
U07182,34,Pune,Working Professional,Google Ads,Free,2025-11-15,No,20
U07183,22,Bangalore,Student,Influencer,Free,2025-03-08,No,10
U07184,23,Mumbai,Working Professional,Instagram Ads,Free,2025-09-01,No,23
U07185,36,Delhi,Family,Referral,Free,2025-01-25,No,17
U07186,30,Hyderabad,Working Professional,Organic,Free,2024-12-07,No,18
U07187,42,Hyderabad,Working Professional,Organic,Free,2024-09-16,Yes,36
U07188,45,Bangalore,Working Professional,Influencer,Premium,2025-11-15,No,21
U07189,43,Bangalore,Family,Influencer,Premium,2024-06-22,No,10
U07190,31,Mumbai,Working Professional,Influencer,Free,2025-12-24,Yes,115
U07191,48,Bangalore,Student,Instagram Ads,Free,2024-07-13,Yes,100
U07192,39,Delhi,Student,Influencer,Premium,2025-03-16,No,24
U07193,21,Chennai,Student,Instagram Ads,Premium,2024-09-28,Yes,31
U07194,45,Bangalore,Student,Google Ads,Free,2024-11-02,No,2
U07195,24,Mumbai,Student,Referral,Free,2024-11-03,No,10
U07196,25,Mumbai,Working Professional,Organic,Free,2025-10-10,No,21
U07197,42,Pune,Student,Instagram Ads,Free,2025-08-17,No,2
U07198,30,Delhi,Working Professional,Referral,Free,2025-07-09,No,14
U07199,49,Mumbai,Working Professional,Influencer,Free,2024-07-25,Yes,88
U07200,44,Bangalore,Student,Organic,Premium,2024-04-26,No,26
U07201,23,Mumbai,Student,Instagram Ads,Free,2024-01-05,No,9
U07202,48,Hyderabad,Student,Influencer,Premium,2025-05-13,No,27
U07203,23,Delhi,Student,Referral,Free,2025-09-17,No,16
U07204,41,Hyderabad,Family,Google Ads,Free,2024-10-27,Yes,75
U07205,45,Delhi,Working Professional,Referral,Premium,2025-02-28,Yes,101
U07206,38,Delhi,Student,Instagram Ads,Premium,2024-03-30,Yes,88
U07207,47,Pune,Working Professional,Google Ads,Premium,2024-01-28,No,24
U07208,20,Bangalore,Student,Google Ads,Free,2025-06-27,No,28
U07209,45,Mumbai,Working Professional,Influencer,Premium,2024-08-04,No,3
U07210,20,Delhi,Working Professional,Referral,Free,2024-03-11,No,24
U07211,30,Bangalore,Working Professional,Instagram Ads,Free,2024-01-30,Yes,115
U07212,39,Bangalore,Student,Google Ads,Free,2024-09-12,No,23
U07213,19,Chennai,Student,Influencer,Free,2025-11-01,No,12
U07214,33,Chennai,Working Professional,Google Ads,Free,2025-01-30,Yes,61
U07215,39,Bangalore,Family,Referral,Free,2025-06-04,No,7
U07216,49,Mumbai,Family,Organic,Premium,2024-11-18,Yes,95
U07217,46,Mumbai,Student,Instagram Ads,Premium,2025-01-04,No,5
U07218,23,Hyderabad,Working Professional,Organic,Free,2024-06-04,Yes,115
U07219,25,Delhi,Working Professional,Referral,Free,2024-08-01,No,2
U07220,40,Mumbai,Family,Organic,Premium,2025-10-27,No,21
U07221,25,Delhi,Student,Referral,Free,2024-03-23,No,26
U07222,47,Delhi,Working Professional,Referral,Free,2025-02-08,No,4
U07223,42,Delhi,Student,Influencer,Free,2025-09-04,No,17
U07224,23,Mumbai,Working Professional,Organic,Free,2024-01-10,No,18
U07225,31,Hyderabad,Working Professional,Google Ads,Free,2024-10-06,Yes,68
U07226,49,Mumbai,Working Professional,Referral,Free,2024-10-07,No,2
U07227,20,Mumbai,Family,Organic,Free,2025-11-22,Yes,116
U07228,27,Delhi,Working Professional,Google Ads,Free,2024-03-30,No,18
U07229,20,Bangalore,Working Professional,Instagram Ads,Free,2024-05-08,Yes,86
U07230,49,Delhi,Student,Google Ads,Free,2024-11-04,Yes,44
U07231,44,Bangalore,Working Professional,Organic,Premium,2025-04-29,No,7
U07232,29,Chennai,Working Professional,Organic,Premium,2024-04-16,Yes,60
U07233,34,Delhi,Student,Google Ads,Free,2025-05-19,Yes,35
U07234,44,Delhi,Family,Google Ads,Free,2024-10-09,Yes,119
U07235,48,Mumbai,Student,Referral,Premium,2024-04-16,No,28
U07236,46,Chennai,Working Professional,Organic,Premium,2024-06-03,No,2
U07237,48,Hyderabad,Family,Referral,Premium,2024-08-19,No,25
U07238,22,Pune,Family,Referral,Free,2025-03-24,Yes,59
U07239,47,Mumbai,Working Professional,Instagram Ads,Free,2025-01-14,Yes,87
U07240,37,Chennai,Student,Organic,Free,2024-11-28,Yes,115
U07241,42,Delhi,Family,Referral,Free,2025-08-18,No,3
U07242,48,Delhi,Student,Instagram Ads,Free,2024-03-16,Yes,98
U07243,26,Pune,Family,Referral,Free,2024-09-17,No,6
U07244,48,Chennai,Working Professional,Referral,Free,2024-12-02,No,11
U07245,47,Delhi,Working Professional,Organic,Free,2024-08-17,No,2
U07246,38,Delhi,Student,Google Ads,Free,2024-08-08,Yes,30
U07247,43,Delhi,Working Professional,Google Ads,Free,2025-11-23,No,3
U07248,37,Delhi,Family,Organic,Free,2025-02-01,No,7
U07249,24,Delhi,Family,Google Ads,Free,2025-12-14,Yes,39
U07250,48,Chennai,Student,Influencer,Free,2025-02-15,No,19
U07251,39,Bangalore,Family,Google Ads,Free,2025-09-21,No,3
U07252,21,Hyderabad,Student,Referral,Free,2025-09-20,No,28
U07253,30,Hyderabad,Working Professional,Referral,Free,2025-02-04,No,23
U07254,30,Bangalore,Working Professional,Instagram Ads,Free,2025-12-09,No,23
U07255,48,Hyderabad,Student,Organic,Free,2025-12-06,Yes,84
U07256,27,Bangalore,Student,Instagram Ads,Free,2025-05-12,Yes,115
U07257,35,Mumbai,Working Professional,Referral,Premium,2025-09-07,No,10
U07258,34,Bangalore,Working Professional,Referral,Premium,2024-06-22,Yes,70
U07259,37,Bangalore,Student,Instagram Ads,Free,2024-10-27,No,8
U07260,37,Pune,Working Professional,Influencer,Free,2024-04-12,No,24
U07261,30,Chennai,Family,Google Ads,Free,2025-06-04,No,22
U07262,34,Mumbai,Working Professional,Influencer,Free,2024-06-12,No,27
U07263,39,Hyderabad,Student,Influencer,Free,2024-01-05,Yes,98
U07264,21,Delhi,Student,Influencer,Free,2025-08-23,No,1
U07265,18,Hyderabad,Working Professional,Influencer,Free,2024-06-26,Yes,110
U07266,18,Mumbai,Working Professional,Google Ads,Free,2024-01-27,No,26
U07267,32,Delhi,Working Professional,Organic,Premium,2025-11-17,No,12
U07268,30,Mumbai,Family,Instagram Ads,Free,2024-06-09,Yes,77
U07269,34,Bangalore,Working Professional,Influencer,Free,2024-04-24,No,28
U07270,41,Delhi,Student,Influencer,Free,2025-01-12,Yes,98
U07271,43,Chennai,Family,Instagram Ads,Free,2024-04-06,No,6
U07272,25,Delhi,Working Professional,Instagram Ads,Free,2025-11-08,Yes,85
U07273,35,Chennai,Working Professional,Organic,Free,2024-05-15,No,6
U07274,44,Hyderabad,Family,Referral,Premium,2025-01-22,No,17
U07275,30,Mumbai,Family,Organic,Free,2024-06-12,No,27
U07276,40,Mumbai,Working Professional,Referral,Premium,2025-02-18,No,7
U07277,31,Hyderabad,Student,Google Ads,Free,2025-12-14,Yes,116
U07278,25,Bangalore,Family,Organic,Free,2025-11-11,Yes,88
U07279,25,Bangalore,Working Professional,Google Ads,Free,2024-05-15,Yes,47
U07280,44,Mumbai,Working Professional,Instagram Ads,Free,2024-06-06,No,24
U07281,43,Mumbai,Working Professional,Organic,Premium,2025-02-01,No,14
U07282,32,Chennai,Working Professional,Instagram Ads,Premium,2024-12-31,No,6
U07283,44,Delhi,Family,Influencer,Free,2024-10-28,No,1
U07284,30,Mumbai,Working Professional,Instagram Ads,Free,2024-12-14,No,18
U07285,24,Mumbai,Family,Influencer,Premium,2025-01-28,No,6
U07286,22,Hyderabad,Family,Referral,Premium,2024-11-19,No,18
U07287,34,Hyderabad,Family,Influencer,Free,2024-02-19,Yes,62
U07288,45,Mumbai,Working Professional,Referral,Free,2024-11-19,No,25
U07289,42,Delhi,Family,Influencer,Premium,2025-05-28,No,14
U07290,46,Delhi,Working Professional,Influencer,Free,2025-04-07,No,3
U07291,33,Mumbai,Student,Google Ads,Free,2024-03-15,No,14
U07292,40,Mumbai,Family,Google Ads,Free,2025-05-15,No,5
U07293,19,Chennai,Working Professional,Instagram Ads,Free,2025-12-27,Yes,61
U07294,39,Mumbai,Student,Google Ads,Free,2024-07-06,Yes,54
U07295,35,Delhi,Student,Referral,Free,2024-05-08,No,8
U07296,48,Pune,Student,Google Ads,Premium,2025-05-07,No,26
U07297,34,Mumbai,Working Professional,Instagram Ads,Premium,2024-04-06,Yes,58
U07298,47,Bangalore,Working Professional,Organic,Premium,2024-12-30,No,10
U07299,24,Delhi,Student,Referral,Free,2025-05-15,No,13
U07300,30,Mumbai,Family,Organic,Free,2024-06-13,No,6
U07301,49,Chennai,Student,Referral,Free,2024-06-25,No,22
U07302,35,Bangalore,Working Professional,Instagram Ads,Free,2025-09-20,No,20
U07303,46,Mumbai,Working Professional,Google Ads,Free,2025-12-22,Yes,60
U07304,31,Bangalore,Working Professional,Organic,Free,2024-09-29,Yes,97
U07305,47,Chennai,Working Professional,Organic,Free,2024-11-22,Yes,119
U07306,35,Delhi,Student,Google Ads,Premium,2025-02-02,Yes,38
U07307,30,Bangalore,Family,Instagram Ads,Free,2025-07-16,Yes,39
U07308,28,Chennai,Student,Google Ads,Free,2025-02-14,No,1
U07309,38,Delhi,Family,Influencer,Premium,2024-03-04,No,22
U07310,47,Hyderabad,Working Professional,Influencer,Premium,2025-03-22,No,4
U07311,38,Bangalore,Working Professional,Influencer,Premium,2024-12-06,No,13
U07312,33,Bangalore,Working Professional,Organic,Free,2024-08-16,Yes,104
U07313,40,Mumbai,Student,Organic,Premium,2025-05-19,No,8
U07314,34,Mumbai,Working Professional,Instagram Ads,Free,2025-09-20,No,9
U07315,25,Hyderabad,Family,Referral,Free,2024-09-06,Yes,107
U07316,36,Delhi,Student,Google Ads,Free,2024-03-10,Yes,50
U07317,37,Mumbai,Working Professional,Referral,Free,2025-05-26,No,1
U07318,32,Delhi,Working Professional,Organic,Free,2024-12-10,No,5
U07319,26,Delhi,Working Professional,Google Ads,Free,2025-06-30,No,28
U07320,37,Chennai,Student,Organic,Free,2024-09-29,No,23
U07321,27,Mumbai,Working Professional,Instagram Ads,Free,2025-07-09,Yes,88
U07322,29,Chennai,Family,Google Ads,Free,2024-12-10,Yes,113
U07323,48,Delhi,Student,Organic,Free,2025-04-04,No,17
U07324,38,Bangalore,Working Professional,Influencer,Premium,2024-04-16,No,22
U07325,40,Delhi,Working Professional,Influencer,Free,2025-05-02,No,23
U07326,49,Hyderabad,Working Professional,Organic,Premium,2024-02-13,Yes,49
U07327,37,Hyderabad,Working Professional,Referral,Premium,2025-05-16,No,2
U07328,47,Delhi,Working Professional,Instagram Ads,Premium,2025-02-28,No,18
U07329,18,Chennai,Student,Instagram Ads,Premium,2024-02-18,Yes,104
U07330,42,Delhi,Family,Organic,Free,2024-02-29,No,28
U07331,37,Bangalore,Family,Instagram Ads,Free,2024-09-14,No,14
U07332,26,Chennai,Student,Google Ads,Free,2025-07-30,Yes,37
U07333,39,Pune,Working Professional,Instagram Ads,Premium,2024-04-23,No,1
U07334,32,Chennai,Working Professional,Influencer,Free,2024-12-14,Yes,37
U07335,18,Mumbai,Family,Organic,Premium,2025-02-01,No,10
U07336,29,Delhi,Family,Google Ads,Free,2025-11-04,No,15
U07337,20,Delhi,Family,Instagram Ads,Free,2025-04-14,No,9
U07338,28,Bangalore,Student,Influencer,Premium,2025-11-06,No,7
U07339,19,Hyderabad,Family,Referral,Free,2024-01-15,Yes,93
U07340,33,Delhi,Family,Instagram Ads,Free,2025-07-02,No,8
U07341,26,Bangalore,Working Professional,Influencer,Free,2024-05-17,No,27
U07342,49,Mumbai,Working Professional,Influencer,Free,2024-09-21,Yes,108
U07343,32,Mumbai,Working Professional,Influencer,Free,2025-07-11,No,2
